id n0 n1 x y z
1717 1 1 25.94282639 33.69169619 14.35249531
1718 1 1 26.02896832 34.00328493 15.31929318
1719 1 1 24.30511775 25.44587646 5.63926403
1720 1 1 24.34438387 26.26331466 5.96697218
1721 1 1 25.02023455 26.47440820 6.39056668
1722 1 1 26.10280933 34.23914794 16.26518488
1723 1 1 25.71126938 34.59488161 16.88599532
1724 1 1 25.66659489 34.76063356 17.68555553
1725 1 1 23.96721165 23.23661730 4.93634808
1726 1 1 23.79533158 24.20160760 5.07021680
1727 1 1 24.35730049 24.64793966 5.41814040
1728 1 1 26.35868133 34.42207502 18.12555893
1729 1 1 25.71489447 34.83707899 18.49706914
1730 1 1 25.57558613 34.96147417 19.44513097
1731 1 1 23.39997585 21.95452783 4.55366615
1732 1 1 23.29992170 22.77625168 4.61905029
1733 1 1 26.08459334 34.68666725 20.02025874
1734 1 1 25.80618412 34.80852348 20.86910343
1735 1 1 22.67315601 20.72126262 4.26837153
1736 1 1 23.43155344 21.09808429 4.52317689
1737 1 1 25.46727211 34.90525096 21.65346881
1738 1 1 25.96264147 34.52670077 22.25875261
1739 1 1 22.65291151 19.00192075 4.34642604
1740 1 1 22.71068225 19.88189602 4.29151003
1741 1 1 25.59784120 34.58932132 23.01348758
1742 1 1 25.20118861 34.61068356 23.74656211
1743 1 1 21.71593156 17.78695549 4.27457495
1744 1 1 21.87519697 18.65678691 4.18438970
1745 1 1 25.57172381 34.18183104 24.43495387
1746 1 1 25.13206357 34.15168063 25.19435129
1747 1 1 22.29460699 17.21004111 4.55213213
1748 1 1 25.29481380 33.72495254 25.92949165
1749 1 1 21.42737545 16.27286228 4.55859408
1750 1 1 21.46538389 16.96868270 4.38880662
1751 1 1 24.66748902 33.74367856 26.60328159
1752 1 1 23.98977785 33.75129059 27.12616003
1753 1 1 21.53763006 15.47389097 4.84455112
1754 1 1 24.15359196 33.28446120 27.82808951
1755 1 1 20.65224848 13.83962449 5.31839749
1756 1 1 21.07002395 14.65229675 5.04470159
1757 1 1 24.08148035 32.82002565 28.57146981
1758 1 1 23.72950262 32.40347195 29.33497477
1759 1 1 20.32857024 13.05113014 5.66010731
1760 1 1 23.49616531 31.88651107 30.06591537
1761 1 1 20.00140210 12.28698708 6.04790311
1762 1 1 23.24220049 31.34172735 30.75524923
1763 1 1 19.70190672 11.53951075 6.49099478
1764 1 1 22.97765097 30.76170213 31.40782112
1765 1 1 19.37201922 10.81356716 6.98035233
1766 1 1 22.69743745 30.15274556 32.02060343
1767 1 1 19.18811385 10.02185286 7.61198058
1768 1 1 22.85760292 28.96193510 32.78851165
1769 1 1 18.73486842 9.40885028 8.13920324
1770 1 1 22.10055593 28.74953636 33.18667780
1771 1 1 18.38222937 8.79560822 8.74941691
1772 1 1 21.67708490 28.02137704 33.71319505
1773 1 1 18.07099659 8.19412545 9.42900785
1774 1 1 21.43505121 27.24557726 34.15892705
1775 1 1 17.85434284 7.61014932 10.17485278
1776 1 1 21.21193801 26.42427673 34.56053030
1777 1 1 17.52255650 7.13990817 10.86542852
1778 1 1 20.86961268 25.73238096 34.87867921
1779 1 1 17.19226998 6.63807476 11.70948753
1780 1 1 17.46752889 6.21883134 12.45366590
1781 1 1 20.42552568 24.14678575 35.40042188
1782 1 1 20.51216076 24.93582808 35.18346230
1783 1 1 17.17570275 5.90037341 13.14461273
1784 1 1 20.32753948 23.33324597 35.57533748
1785 1 1 16.74750285 5.62714441 13.86879502
1786 1 1 17.25394092 5.36890583 14.52009696
1787 1 1 19.97208753 21.81489310 35.80259374
1788 1 1 20.19006914 22.52477546 35.70788639
1789 1 1 16.35493706 5.39430945 14.63500010
1790 1 1 19.37037263 21.28324099 35.89651083
1791 1 1 15.98748324 5.20503704 15.43783183
1792 1 1 16.55626849 4.94548880 16.11214307
1793 1 1 18.79854353 19.94145032 35.92738472
1794 1 1 19.53897245 20.39879931 35.88792424
1795 1 1 16.25982984 4.81053782 16.90530435
1796 1 1 15.93757320 4.72913642 17.70127881
1797 1 1 18.98225332 18.25539853 35.74780481
1798 1 1 18.89447469 19.10539703 35.86882660
1799 1 1 16.52487533 4.60639192 18.31353953
1800 1 1 16.16872981 4.58143433 19.07000658
1801 1 1 18.35829083 17.07078239 35.56040438
1802 1 1 18.23882744 17.89659046 35.72695922
1803 1 1 15.50464176 4.66774355 19.52060145
1804 1 1 16.00378474 4.59336563 20.28408890
1805 1 1 17.64198884 15.87225342 35.23890334
1806 1 1 18.40034983 16.23783533 35.33480352
1807 1 1 15.64148048 4.68466801 21.04851970
1808 1 1 15.75431175 4.75992663 21.91103132
1809 1 1 15.47417690 4.92947003 22.69231680
1810 1 1 17.28168847 14.25416797 34.63105903
1811 1 1 18.18524351 14.50739901 34.71674947
1812 1 1 17.50918276 14.96149378 34.92564055
1813 1 1 15.67807893 5.06466402 23.48914348
1814 1 1 15.42785015 5.29420532 24.20295820
1815 1 1 15.52097802 5.52139433 24.97663852
1816 1 1 16.42721991 12.36549737 33.58146214
1817 1 1 17.08551773 12.81757402 33.91412290
1818 1 1 17.24864800 13.49194159 34.27708768
1819 1 1 15.50731444 5.82800013 25.78847092
1820 1 1 15.49966297 6.17343853 26.57413263
1821 1 1 15.55186081 6.58751656 27.41102086
1822 1 1 15.68054370 7.03340170 28.21821836
1823 1 1 15.87280977 7.48342468 28.95021882
1824 1 1 16.13849034 7.94237815 29.62274358
1825 1 1 15.81947854 8.89853994 30.68950097
1826 1 1 15.96832412 9.50213649 31.33358291
1827 1 1 16.08256505 10.14069457 31.93481125
1828 1 1 16.21383555 10.82059129 32.50893875
1829 1 1 16.24946477 11.53741829 33.02901487
1830 1 1 25.71629104 27.43777836 7.30169952
1831 1 1 25.78192584 28.17084635 7.75543612
1832 1 1 25.79265729 28.93339150 8.25466782
1833 1 1 25.92061469 29.62992939 8.87771276
1834 1 1 26.18752431 30.13641927 9.54358892
1835 1 1 26.22796767 30.77084998 10.19267639
1836 1 1 26.75615871 30.75168214 10.76884783
1837 1 1 26.31124910 31.38276585 10.95710530
1838 1 1 26.49466494 31.80055443 11.70013562
1839 1 1 26.54227259 32.28797200 12.47082205
1840 1 1 26.57415992 32.72560112 13.25702967
1841 1 1 26.57994168 33.13003685 14.07090590
1842 1 1 26.52466619 33.52142464 14.90075072
1843 1 1 25.01414731 25.60532293 6.05934339
1844 1 1 25.64478926 25.78429464 6.55461873
1845 1 1 25.67247817 26.63604196 6.89686545
1846 1 1 26.29062236 26.76919442 7.48854567
1847 1 1 27.05266039 33.24087602 15.38113533
1848 1 1 26.65203258 33.76013034 15.90632190
1849 1 1 26.89689216 33.78141043 16.78312224
1850 1 1 26.37351436 34.27492534 17.20995561
1851 1 1 24.45232796 23.75969864 5.26119019
1852 1 1 25.04238455 23.88987597 5.63789744
1853 1 1 25.03638000 24.75741350 5.82259093
1854 1 1 25.66837027 24.92516514 6.32260976
1855 1 1 27.43876804 33.38852952 17.55486743
1856 1 1 26.93099371 33.92932667 17.77361819
1857 1 1 26.86168532 34.08693097 18.74438486
1858 1 1 26.25592661 34.56683755 19.08351208
1859 1 1 24.11774183 22.42004221 4.90157445
1860 1 1 25.36629134 22.42682204 5.72332985
1861 1 1 24.78143288 22.95703422 5.33295058
1862 1 1 26.74007434 34.21360510 19.69533727
1863 1 1 26.55222822 34.32402681 20.61669367
1864 1 1 27.17116935 33.77968768 20.32572718
1865 1 1 23.47016247 20.25023016 4.55692916
1866 1 1 24.13775345 21.52866349 4.86328370
1867 1 1 24.77542544 22.01645601 5.26438462
1868 1 1 26.97093872 33.87992102 21.23300507
1869 1 1 26.28588685 34.43323652 21.46916062
1870 1 1 26.38800331 34.06610861 22.88925114
1871 1 1 23.42097148 19.39214845 4.61095410
1872 1 1 24.16300191 19.77249395 4.97716198
1873 1 1 26.73116369 33.54782141 23.53415894
1874 1 1 26.01286908 34.13874774 23.65912056
1875 1 1 22.52873259 18.10036261 4.44047223
1876 1 1 23.30691147 18.51833333 4.69270224
1877 1 1 24.04244600 18.90737250 5.04265762
1878 1 1 26.86905222 33.11316903 24.24173458
1879 1 1 25.83773216 33.69510720 25.16915576
1880 1 1 26.26870759 33.68141902 24.35613810
1881 1 1 22.91446606 16.85936411 4.91583811
1882 1 1 23.14555069 17.65041447 4.80619671
1883 1 1 25.99860247 33.19475360 25.89409733
1884 1 1 25.42517977 33.24971963 26.64091916
1885 1 1 22.19040124 16.30424902 4.77400554
1886 1 1 23.05538066 16.20123952 5.22575566
1887 1 1 26.07231954 32.68394490 26.61709910
1888 1 1 24.81384411 33.26394799 27.30927827
1889 1 1 21.91139990 14.84034959 5.23036655
1890 1 1 22.42679716 15.56735900 5.14516654
1891 1 1 25.50061954 32.72249597 27.36712567
1892 1 1 24.86213716 32.73366859 28.05675421
1893 1 1 21.48058089 14.03515327 5.45003945
1894 1 1 22.27726390 14.23165373 5.70496166
1895 1 1 25.15487200 32.13866784 28.52336056
1896 1 1 24.50882402 32.28842799 28.94562728
1897 1 1 20.85341905 12.49392189 6.11812182
1898 1 1 21.18095190 13.26242651 5.76099026
1899 1 1 24.28211680 31.79978502 29.67845942
1900 1 1 24.04998478 31.26892849 30.37818891
1901 1 1 20.54571058 11.75143898 6.52584301
1902 1 1 23.79579415 30.71358842 31.03981546
1903 1 1 20.23584525 11.02042987 6.98803294
1904 1 1 22.20168558 20.28188891 18.69247783
1905 1 1 22.70330444 20.73643980 17.94872086
1906 1 1 22.37381211 19.99737254 17.88158455
1907 1 1 22.23617400 20.76683040 19.45267598
1908 1 1 22.56586751 20.99463510 18.70384882
1909 1 1 22.40533787 21.27924578 20.12902496
1910 1 1 22.72974689 21.55441196 19.33272754
1911 1 1 22.96508791 22.06789369 19.90638981
1912 1 1 23.53266010 30.12031094 31.66776347
1913 1 1 19.93800320 10.32744627 7.48924132
1914 1 1 21.66463496 18.75199572 18.69733933
1915 1 1 22.05878402 19.19811679 17.92573467
1916 1 1 21.83528112 18.34687366 17.93074607
1917 1 1 21.91731592 19.56348296 18.66549712
1918 1 1 21.84658891 19.95358214 19.50575970
1919 1 1 21.96070688 20.47117535 20.19978204
1920 1 1 22.16826663 20.98165691 20.95218296
1921 1 1 22.68830413 21.80726285 20.68361381
1922 1 1 22.51956682 21.57158002 21.43832026
1923 1 1 23.24643267 29.51244425 32.25269790
1924 1 1 19.66276149 9.58793386 8.11418963
1925 1 1 21.37056467 18.16795856 19.38802751
1926 1 1 21.54694119 17.93331275 18.55433989
1927 1 1 21.58767989 19.14934606 19.41490001
1928 1 1 21.57658559 19.55323498 20.29703912
1929 1 1 21.76268436 20.14242330 20.88337013
1930 1 1 21.88357387 20.39286686 21.60986479
1931 1 1 22.25099842 21.06435297 21.96409058
1932 1 1 23.06769224 28.30845051 33.06018557
1933 1 1 19.26384362 8.98905317 8.64333641
1934 1 1 21.20249308 17.35692550 19.77027271
1935 1 1 21.37352289 17.29287747 18.91512592
1936 1 1 21.37523463 18.74647634 20.04541961
1937 1 1 21.31757874 18.77915035 20.87053966
1938 1 1 21.50847163 19.46712884 21.26995014
1939 1 1 21.63803117 19.70707619 22.02639752
1940 1 1 21.99670279 20.42771765 22.50418064
1941 1 1 22.45909573 28.03747781 33.47099166
1942 1 1 19.77734992 8.66783266 9.18750095
1943 1 1 21.25378444 16.56357838 19.29819463
1944 1 1 21.11571797 16.55021782 20.17034413
1945 1 1 21.20359554 18.00321274 20.33317600
1946 1 1 21.16282087 17.97924749 21.23122836
1947 1 1 21.32266680 18.71209957 21.77990091
1948 1 1 21.50874764 19.12026971 22.49350303
1949 1 1 21.81593000 19.79170513 22.97447150
1950 1 1 23.09330322 27.43404898 33.46169473
1951 1 1 18.91196801 8.37934310 9.27462144
1952 1 1 21.09655713 17.23372827 20.69908402
1953 1 1 21.18313868 17.80360418 22.07160270
1954 1 1 21.35802710 18.37169591 22.69165997
1955 1 1 22.25452442 27.31415541 33.89448632
1956 1 1 18.62916854 7.78663227 9.98773632
1957 1 1 21.98123888 26.51549222 34.31870327
1958 1 1 17.96458214 6.79896115 11.40252365
1959 1 1 18.47621482 7.22281557 10.78556188
1960 1 1 18.73859018 6.76097493 11.65473136
1961 1 1 21.33844084 25.08010719 34.97872993
1962 1 1 21.83096729 25.64765127 34.66344344
1963 1 1 21.98639355 24.61039117 34.86523381
1964 1 1 18.10262839 6.40299188 12.14889408
1965 1 1 21.22494550 24.27433707 35.20206979
1966 1 1 17.66926760 5.65436841 13.76350372
1967 1 1 18.14341182 5.99255942 13.04486333
1968 1 1 18.53036844 5.74586045 13.87336656
1969 1 1 21.00332554 22.61421481 35.50616879
1970 1 1 21.13198563 23.45132233 35.37274423
1971 1 1 21.61888590 22.00958766 35.30146472
1972 1 1 18.13751154 5.45722657 14.51241433
1973 1 1 20.80719005 21.74386734 35.61264882
1974 1 1 16.84981938 5.13226254 15.31297459
1975 1 1 17.68909837 5.17829892 15.26326675
1976 1 1 17.43204274 4.96728661 16.04049487
1977 1 1 20.15434893 20.98908354 35.79055609
1978 1 1 20.83236580 20.84919520 35.59466747
1979 1 1 20.36732173 20.07902725 35.69381644
1980 1 1 17.16987274 4.80209513 16.80846978
1981 1 1 18.05471220 4.92126458 16.78576081
1982 1 1 17.78079254 4.77028163 17.53794727
1983 1 1 19.64904898 19.55038045 35.81794803
1984 1 1 20.99043025 19.56236053 35.40868515
1985 1 1 20.38510865 19.12075452 35.57267659
1986 1 1 16.86827927 4.68095431 17.56400942
1987 1 1 19.70652954 18.66323338 35.69059767
1988 1 1 17.07482898 4.57914812 19.01459012
1989 1 1 16.55096416 4.55265398 19.72079135
1990 1 1 17.47247775 4.62106441 19.76469645
1991 1 1 17.77811920 4.71041970 20.51203672
1992 1 1 19.18010487 16.61261675 35.33074808
1993 1 1 19.92855118 17.01641719 35.24580198
1994 1 1 19.91773844 16.16550444 34.96432815
1995 1 1 19.11331822 17.43868985 35.56516865
1996 1 1 16.38046068 4.62925715 21.18790415
1997 1 1 16.89909460 4.58681049 20.47816665
1998 1 1 17.20940846 4.68090073 21.26332992
1999 1 1 18.28732399 15.36915390 35.05409723
2000 1 1 19.10743785 15.77827317 35.06810328
2001 1 1 18.95944320 14.96163522 34.77780351
2002 1 1 16.66791047 4.73079304 21.99993229
2003 1 1 16.26950912 4.85586876 22.74775715
2004 1 1 17.14270663 4.90111459 22.75585377
2005 1 1 16.59908213 5.02748657 23.52638787
2006 1 1 18.05084737 13.72120790 34.36049219
2007 1 1 18.88172056 13.40193423 34.01839230
2008 1 1 18.03287857 12.95887960 33.94887937
2009 1 1 18.85960028 14.09154151 34.39602364
2010 1 1 16.24043684 5.24562899 24.33784314
2011 1 1 16.28134089 5.55816978 25.28498240
2012 1 1 16.93628146 5.43641678 24.85875259
2013 1 1 16.30809886 5.86895790 26.07489810
2014 1 1 16.94290286 11.77134894 33.26750486
2015 1 1 17.74138474 11.63487946 33.13485841
2016 1 1 17.03967774 11.03570092 32.74432217
2017 1 1 17.49692259 12.30893669 33.61057518
2018 1 1 16.21196123 6.25195407 26.90682334
2019 1 1 16.33041885 6.70039510 27.76300609
2020 1 1 16.56745760 7.11920791 28.46458851
2021 1 1 16.77527512 7.59833922 29.17292252
2022 1 1 17.06094319 8.10354664 29.82700202
2023 1 1 16.41456764 8.45618224 30.28463469
2024 1 1 16.64815816 9.04436510 30.95071996
2025 1 1 16.79332309 9.66858482 31.57941530
2026 1 1 16.90356709 10.32830531 32.17445386
2027 1 1 26.39037857 28.27128564 8.35375448
2028 1 1 26.41039142 28.97141643 8.83211782
2029 1 1 26.66037386 29.43395626 9.44493389
2030 1 1 27.18775623 29.07072105 9.83614039
2031 1 1 26.84507279 30.00074963 10.14365634
2032 1 1 27.23473784 30.24794707 10.91959409
2033 1 1 27.05308525 31.07163280 11.54228618
2034 1 1 27.61216078 30.92145057 12.33613204
2035 1 1 27.10800713 31.59971993 12.31375266
2036 1 1 27.15346872 32.06072017 13.09475790
2037 1 1 27.17033795 32.47910088 13.87891862
2038 1 1 26.22561071 25.93876428 7.11229762
2039 1 1 26.76097044 26.11728937 7.74857114
2040 1 1 26.38991168 27.46970519 7.90994122
2041 1 1 26.88473876 27.66650426 8.55831295
2042 1 1 26.94973850 28.47799177 9.10984951
2043 1 1 27.48405096 28.32255220 9.77056884
2044 1 1 27.66217330 31.38205007 13.07853624
2045 1 1 27.68964065 31.81391665 13.85227489
2046 1 1 27.68300952 32.22637534 14.65075576
2047 1 1 27.15799272 32.85809247 14.66295944
2048 1 1 27.63196981 32.63062301 15.47996398
2049 1 1 27.33161382 33.19269442 16.12999206
2050 1 1 25.65477270 24.05475328 6.12904771
2051 1 1 26.21049319 24.19046715 6.67199810
2052 1 1 26.24468741 25.08359273 6.88467616
2053 1 1 26.77268321 25.30908617 7.53044074
2054 1 1 27.95082584 32.45744428 16.30970315
2055 1 1 27.54141428 33.12845418 16.81018673
2056 1 1 27.88140381 32.90890145 18.18475887
2057 1 1 27.40083760 33.53687995 18.47108846
2058 1 1 25.97168636 22.33545301 6.29404788
2059 1 1 25.51354610 23.18161904 5.89512030
2060 1 1 26.10680986 23.27050013 6.46125157
2061 1 1 27.81740455 33.04528554 19.10808097
2062 1 1 27.31314835 33.66657895 19.39924480
2063 1 1 27.70497414 33.16720949 20.02987209
2064 1 1 24.17697468 20.65773655 4.90255100
2065 1 1 24.82817675 21.13236072 5.31160864
2066 1 1 25.43657450 21.62006067 5.78862609
2067 1 1 27.54231966 33.27521514 20.94835229
2068 1 1 27.33304982 33.36361186 21.85262764
2069 1 1 26.71120411 33.97305311 22.09098590
2070 1 1 24.77280865 19.32442051 5.50608409
2071 1 1 24.81848942 20.22705402 5.38690844
2072 1 1 27.06806968 33.44500690 22.72832005
2073 1 1 27.35455375 32.85849903 23.36810380
2074 1 1 23.87829313 18.00666527 5.14659263
2075 1 1 24.58689049 18.50417055 5.55122323
2076 1 1 27.32509112 32.52473859 24.19044621
2077 1 1 26.47057364 33.16031939 25.07800254
2078 1 1 23.66895661 17.07499901 5.29379634
2079 1 1 24.38005395 17.60961242 5.65861276
2080 1 1 27.01013014 32.53415519 25.02121874
2081 1 1 26.61135210 32.59780200 25.79347602
2082 1 1 23.25315963 15.50007755 5.65916222
2083 1 1 23.76466169 16.27434148 5.68215530
2084 1 1 26.66499655 32.09607759 26.42496732
2085 1 1 26.18143819 32.09214248 27.26170445
2086 1 1 22.73927986 14.87128823 5.63390475
2087 1 1 23.39380386 14.73651403 6.17872172
2088 1 1 26.25531827 31.38856249 27.94949660
2089 1 1 25.68534738 32.11606282 27.93287472
2090 1 1 22.02498223 13.53125175 5.97273959
2091 1 1 22.89036538 14.04175828 6.20649522
2092 1 1 24.16405251 22.64081276 17.58188131
2093 1 1 24.85246904 23.06269185 16.88967551
2094 1 1 24.36674229 22.39994239 16.79900916
2095 1 1 24.72465710 23.30061869 17.57678369
2096 1 1 25.69659422 31.48514705 28.62261471
2097 1 1 25.02521422 31.61861140 29.23155872
2098 1 1 21.68101090 12.76896982 6.28228328
2099 1 1 22.48383398 13.17407117 6.48998954
2100 1 1 23.46400053 20.53328466 16.25620841
2101 1 1 24.05323992 20.64392634 15.41148862
2102 1 1 23.60472483 19.99184983 15.59978781
2103 1 1 23.42267738 21.08090666 16.86697689
2104 1 1 23.95997195 21.15736903 16.02235518
2105 1 1 23.73076078 21.91189807 17.32411771
2106 1 1 23.94432110 21.67873452 16.61654036
2107 1 1 23.49252633 22.04517979 18.06000649
2108 1 1 23.79421050 22.60785146 18.40331809
2109 1 1 24.33988942 23.20990443 18.31233734
2110 1 1 23.89076454 22.99575918 19.10346692
2111 1 1 24.53728144 23.66587228 18.95531419
2112 1 1 24.14820034 23.46014789 19.74292368
2113 1 1 24.78243754 24.11296998 19.65690859
2114 1 1 24.43327027 23.88841637 20.44159281
2115 1 1 25.51139609 30.94554853 29.35924158
2116 1 1 24.80313742 31.11860369 29.92778293
2117 1 1 21.38538630 12.02360419 6.66569464
2118 1 1 22.19083314 12.39323221 6.86543896
2119 1 1 22.72507290 19.10672400 16.47946196
2120 1 1 23.22590547 19.28496705 15.73633118
2121 1 1 23.40729571 18.64886728 15.11224794
2122 1 1 23.05149745 19.87564449 16.42173314
2123 1 1 22.92001515 20.42505775 17.13521711
2124 1 1 23.16788462 21.28238924 17.61647844
2125 1 1 23.01464991 21.58370212 18.45813524
2126 1 1 23.28993243 22.23494217 19.03985935
2127 1 1 23.50498863 22.73530480 19.79626446
2128 1 1 23.80119754 23.20436789 20.48786957
2129 1 1 23.56101803 22.97999602 21.31863939
2130 1 1 24.12538288 23.62132286 21.21047400
2131 1 1 24.45009054 23.97048131 21.93127729
2132 1 1 24.56821208 30.57609044 30.59877155
2133 1 1 25.28876469 30.41125233 30.05001319
2134 1 1 21.07303240 11.30536926 7.08206809
2135 1 1 21.90533908 11.65553725 7.27808925
2136 1 1 22.44785230 18.31226284 16.57879101
2137 1 1 22.90930839 18.49749362 15.84231037
2138 1 1 22.24414724 18.78248503 17.22197394
2139 1 1 22.54393541 19.61411658 17.16823659
2140 1 1 23.22220470 22.52834074 20.63516365
2141 1 1 22.99198780 22.25795590 21.44955381
2142 1 1 23.32848488 22.65371243 22.07715408
2143 1 1 23.91130418 23.35979601 22.07956765
2144 1 1 24.30097156 30.01142061 31.24247406
2145 1 1 25.04981816 29.85487421 30.70073257
2146 1 1 20.78574781 10.59736395 7.56727074
2147 1 1 21.59096961 10.96212431 7.69624025
2148 1 1 22.25758811 17.54313166 16.66579342
2149 1 1 22.66273763 17.66546531 15.94343343
2150 1 1 21.99177647 17.89550994 17.34768389
2151 1 1 22.74209234 21.81740879 22.25545544
2152 1 1 23.16650065 22.32494472 22.75448353
2153 1 1 23.72743353 23.03970209 22.82567952
2154 1 1 24.77323216 29.30750434 31.31473919
2155 1 1 24.02456328 29.38686496 31.86578745
2156 1 1 20.45262510 9.92571598 8.06526442
2157 1 1 22.08852233 16.24220958 16.78348309
2158 1 1 22.36333304 16.85470947 16.29324295
2159 1 1 22.51669819 16.16394839 15.89593562
2160 1 1 21.95058974 16.99948502 17.18914252
2161 1 1 21.66356199 17.30891974 17.97707659
2162 1 1 22.41847240 21.14245925 22.83116145
2163 1 1 22.85455824 21.73668615 23.22146077
2164 1 1 23.14341642 21.88452346 24.00362166
2165 1 1 23.43856150 22.50129824 23.48968068
2166 1 1 23.70791251 22.60685493 24.26000850
2167 1 1 23.69325159 28.75016864 32.46530334
2168 1 1 20.20025983 9.24005855 8.69227124
2169 1 1 22.26007987 15.50727399 16.38615211
2170 1 1 21.88356576 15.57690823 17.26534154
2171 1 1 21.73124292 16.38744347 17.65394059
2172 1 1 21.46833028 16.53447290 18.44295673
2173 1 1 22.19765486 20.46699581 23.41211306
2174 1 1 22.60945345 21.09710129 23.77089573
2175 1 1 22.91572763 21.25048825 24.52076039
2176 1 1 23.43663272 21.95795607 24.82459066
2177 1 1 23.69331440 27.86337860 32.91281520
2178 1 1 20.25999539 8.41965080 9.77450674
2179 1 1 20.71177499 8.94538499 9.36197174
2180 1 1 20.94112919 8.48981249 10.21474019
2181 1 1 21.58583287 15.66035148 18.09535151
2182 1 1 21.72885860 14.85133379 17.79859602
2183 1 1 21.36100465 15.72477707 18.89024482
2184 1 1 21.20193870 15.80607187 19.65885724
2185 1 1 21.64789760 19.03783586 23.34529451
2186 1 1 22.00035033 19.71957231 23.85408429
2187 1 1 22.40769757 20.36889310 24.32738281
2188 1 1 22.77216935 20.65926355 25.01584085
2189 1 1 23.46075487 26.68044873 33.53122680
2190 1 1 23.93427602 27.06666339 33.06661817
2191 1 1 24.07763021 26.13552190 33.23997962
2192 1 1 19.44925745 8.07263049 9.83466595
2193 1 1 20.12449200 7.94079578 10.40042277
2194 1 1 21.47427935 14.91606621 18.65417405
2195 1 1 21.66069124 14.06594448 18.27311398
2196 1 1 21.27158203 14.98734464 19.58631655
2197 1 1 21.11795918 15.64460126 20.38872285
2198 1 1 21.05870349 16.36329158 21.01572283
2199 1 1 21.08061677 17.09028520 21.54650962
2200 1 1 21.27230195 17.56693699 22.95016699
2201 1 1 21.50674502 18.24738772 23.55943396
2202 1 1 21.81986940 18.88126542 24.17364501
2203 1 1 22.17909113 19.51445442 24.68680249
2204 1 1 22.55069924 19.96309277 25.26749551
2205 1 1 22.75147569 26.65622869 33.94412988
2206 1 1 23.34139312 25.94173548 33.83290216
2207 1 1 19.25997911 7.55265375 10.52072861
2208 1 1 19.99535760 7.51038977 11.02544440
2209 1 1 21.44289600 14.22069058 19.10672152
2210 1 1 21.29954821 14.17393573 20.00044168
2211 1 1 21.17231459 14.82210526 20.51519206
2212 1 1 21.08378252 15.51211131 21.19298370
2213 1 1 21.07454713 16.20591683 21.88625889
2214 1 1 21.13339038 16.90038190 22.39063620
2215 1 1 21.24962096 16.73341448 23.23639002
2216 1 1 21.43513827 17.45012950 23.80590835
2217 1 1 21.69448177 18.04074597 24.42233266
2218 1 1 22.01479505 18.64705129 24.99780941
2219 1 1 22.36854210 19.17420218 25.56143269
2220 1 1 22.57790505 25.84697846 34.29236709
2221 1 1 23.19682633 25.19459566 34.10499372
2222 1 1 19.30105402 7.11230843 11.27757511
2223 1 1 21.25478049 13.91470179 20.82713700
2224 1 1 21.15181088 14.64602446 21.36750417
2225 1 1 21.10789315 15.36658287 21.98313545
2226 1 1 21.17752992 15.17947313 22.71549186
2227 1 1 21.16123758 16.00909575 22.78667376
2228 1 1 21.32296823 15.99417396 23.75736462
2229 1 1 21.42875290 16.67955724 24.09891759
2230 1 1 21.63709448 17.19529669 24.69198414
2231 1 1 21.90675774 17.78262065 25.26283699
2232 1 1 22.54048730 24.97491354 34.53110682
2233 1 1 18.83549017 6.35567017 12.52506487
2234 1 1 19.47942788 6.72356494 12.15397299
2235 1 1 19.74206334 6.48849712 12.94194263
2236 1 1 21.27789132 15.26299712 23.48033928
2237 1 1 21.91641600 23.72011866 35.04583393
2238 1 1 22.61901929 23.97902367 34.65872408
2239 1 1 22.58635114 23.12094547 34.75691782
2240 1 1 19.05245492 6.10724946 13.26805196
2241 1 1 21.81748961 22.87207420 35.17664213
2242 1 1 18.49458964 5.32581018 15.26358832
2243 1 1 19.04184184 5.61020469 14.78834773
2244 1 1 19.10089795 5.39456377 15.80483720
2245 1 1 21.51549749 21.16570704 35.33275966
2246 1 1 22.20619434 21.32636019 34.97384887
2247 1 1 22.01100385 20.42703723 35.00114527
2248 1 1 18.28100712 5.10339541 16.03140201
2249 1 1 21.30371834 20.25977792 35.35894609
2250 1 1 18.92447909 5.18111735 16.67580529
2251 1 1 18.66618451 4.99480032 17.48158311
2252 1 1 21.24819930 18.81632878 35.14841758
2253 1 1 21.76588327 19.52817297 35.00377423
2254 1 1 17.43694264 4.65186837 18.28472375
2255 1 1 18.30150483 4.82276180 18.29768061
2256 1 1 17.96386234 4.71169775 19.06495517
2257 1 1 19.84972632 17.84714718 35.49173140
2258 1 1 20.55849218 18.31611138 35.35490321
2259 1 1 20.64138181 17.48561235 35.10232776
2260 1 1 18.38888193 4.83570286 19.86845298
2261 1 1 18.63048998 4.97303735 20.70437189
2262 1 1 20.58473721 15.69855669 34.46671336
2263 1 1 20.63230561 16.59710710 34.81015282
2264 1 1 18.03520271 4.84427482 21.28468306
2265 1 1 17.59225639 4.84079159 22.00720957
2266 1 1 18.57958132 5.07859856 21.73033226
2267 1 1 18.08731500 5.05713761 22.55478346
2268 1 1 19.52188375 14.51346957 34.39788116
2269 1 1 20.19677371 14.76620465 34.22601879
2270 1 1 19.72606352 13.84953056 33.95797099
2271 1 1 19.79196429 15.36121377 34.68917246
2272 1 1 17.58405293 5.11243789 23.38265236
2273 1 1 17.17574128 5.23599066 24.12022869
2274 1 1 18.04068274 5.42484388 24.12520000
2275 1 1 17.76382985 5.57885722 24.85348595
